class,tweet
2,"['@saltyblackbroad', ""ma'am"", '...', 'clear', 'tweet', '@naacp', '?', 'careful', 'may', 'brand', '""', 'race', 'traitor', '""', 'nerve', 'thinking', '☺', '️']"
2,"['@samfeistcnn', '@cnnpolitics', 'opinion', 'plz', '.', 'election', 'improvement', 'bo', 'still', 'allowed', 'trash', 'america', '?']"
1,"['@samromero95', '@kxrxsxb', 'timber', 'nigger']"
2,"['@samtrap84', 'world', 'spank', 'monkey', 'monkey', 'spanks', 'us', '.']"
1,"['@sammylightning_', 'got', 'hoes', 'different', 'area', 'codes']"
1,"['@sammylightning_', 'roll', 'bitch', 'dey', 'like', 'http://t.co/ja8t60vgge']"
1,"['@sammylightning_', ""tim's"", 'pussy']"
1,"['@sammyskinner', 'hey', 'nig']"
2,"['@sammy_sicko', 'get', 'bag', 'pink', 'n', 'white', 'coloured', 'van', 'sweets', 'please', '.', 'thanks', 'dude', ':-)']"
1,"['@sammytbh', 'thats', 'thought', 'pussy', '..']"
0,"['@sammytbh', 'whats', 'youtube', 'channel', 'faggot']"
1,"['@sammytbh', 'fucking', 'relevant', '...', 'get', 'followers', 'follow', 'trains', 'unfollow', 'people', 'faggot', '...']"
1,"['@sandraguzman_', 'nigger', '*']"
1,"['@sarahauten', 'bitch', 'slap', 'asshole', '...', 'chair', '!']"
1,"['@sarahksilverman', 'saw', 'black', 'nra', 'skit', '.', 'vile', '.', 'funny', '.', 'fan', ',', 'anymore', '.', '#cunt']"
1,"['@sarahlevitz', '😂', '😭', 'okay', ""i'm"", 'shit', 'hoe', '.']"
2,"['@sarahr_82', ""y'all"", 'gots', 'take', 'da', 'colored', 'vacation', '.', 'kentucky', 'fried', 'chicken', 'da', 'white', 'meat']"
0,"['@sarakateee', '@faze_rain', 'proud', 'faze', 'family', '.', ""he's"", 'horrible', 'one', 'two', ""he's"", 'ugly', 'trailer', 'trash', '...', '#fazeisgay']"
1,"['@sasha_the_ii', '@atfierce', '@queenkhia', 'bitch', 'stupid', '!', 'bey', 'hive', ',', 'bee', 'hive', '.', 'lil', 'kim', 'queen', 'b', ',', 'bey', 'queen', 'b']"
1,"['@savageniggg', '@chillasstweets_', 'bitch']"
1,"['@savagesaiyan4', 'real', 'shit', ',', 'light', 'armor', 'bitch', 'find', 'tho']"
1,"['@sayitaintchey', '!', 'bitch', 'rting', 'hella', 'cheese', 'tweets', 'right', 'said', 'lactose', 'intolerant', '!', '!', 'gotta', '?', '!', ';', 'c']"
1,"['@schoolboycole', 'yes', 'said', 'spitted', 'bitch']"
1,"['@schoolboycole', 'bitch']"
1,"['@scanbc', 'hoe', 'cookie', 'crisp', 'cop', 'case', '.']"
1,"['@schoolboyg_', 'gotta', 'phone', 'avi', 'texting', 'got', 'negative', 'bitches', '?']"
1,"['@schulzgrayson', '@dswizzle3', 'dont', 'mom', 'bitch', 'ass', 'nigga', 'u', 'better', 'shut', 'fucking', 'mouth', 'duck', 'ass']"
1,"['@schulzgrayson', '@dswizzle3', 'going', 'talk', 'shit', 'least', 'back', 'fight', 'bitch', 'ass', 'nigga', 'swear', 'u', 'niggas', 'fake', 'pussy', 'boy']"
1,"['@schulzgrayson', '@dswizzle3', 'lmfao', 'im', 'still', 'pulling', 'hoes', 'suppose', 'effect', 'suppose', 'hurt', 'felling', 'fuck', 'boy']"
0,"['@schulzgrayson', '@dswizzle3', 'oh', 'woulda', 'coulda', 'shoulda', 'ass', 'niggas', 'bitch', 'ass', 'nigga', ',', 'u', 'bout', 'oh', 'ban', 'wagging', 'ass', 'nigga', 'catch', 'phase']"
1,"['@schulzgrayson', '@dswizzle3', 'talkinfgalot', 'shit', 'cant', 'back', 'dem', 'words', 'tho', 'bitch', 'ass', 'nigga', 'u', 'talking', 'fighting']"
2,"['@scoob3y', 'yeah', 'gonna', 'play', 'retards', 'wanna', 'drugs', 'day', '🐸', '☕', '️']"
1,"['@scootiemcb', 'bitches', 'need', 'guidance', '.', 'lol']"
1,"['@scottdeyager', '...', '.', 'photshopped', '#pinhead', 'like', '#johngalt', 'pistons', 'instead', '#faggot', 'needles', '>', 'might', 'impressed', '>', '#gay']"
2,"['@scottferrall', '@howardstern', 'photos', ':', 'kate', 'upton', 'cheers', 'yankees', 'last', ""night's"", 'game', 'http://t.co/q2svyrhudu']"
1,"['@scottt3130', '@brantality', '@hunterxsfob', 'think', ""he's"", 'retarded', 'somethin', 'http://t.co/e4p56jkqcx']"
1,"['@scottyplagues', '@dancingxburrito', '@reganleahhh', 'come', 'davis', 'show', 'celebrate', 'retard']"
0,"['@scoutingforfifa', '@theburntchip', '@joelburtfifa', '@jpizzlefifa', 'eye', 'witness', ':', 'joel', 'faggot']"
1,"['@sequoia_gabris', 'yeah', 'hoe', '!']"
2,"['@seanrosssapp', 'think', 'anyone', 'mocking', 'man', '.', ""i've"", 'seen', 'people', 'mock', 'bespectacle', 'social', 'media', 'mourning', '.', 'cultural', 'zeitgeist']"
1,"['@seanability', 'love', 'much', '.', 'maybe', 'one', 'bitchier', 'birds', '...']"
1,"['@seauxcocoa', 'getting', 'new', 'pussy', 'sharing', '?', '?']"
2,"['@selecta_kerry', 'seeing', 'ppl', 'saying', 'running', 'train', 'bird', ',', 'parry', 'thing', ',', 'das', 'know', '..', 'looking', 'clarity']"
2,"['@selfcuttinggirl', '@anthonycumia', 'thought', 'would', 'think', 'cute', '...', 'know', ',', 'like', 'shut', 'clam', '5', 'minutes', '!', '#dunce']"
1,"['@selfmadee_yg', 'wya', 'bitch']"
2,"['@selxnaa', ""i'm"", 'redneck', 'crazy']"
2,"['@semimooch', 'believe', 'evolved', 'whatnot', ',', 'find', 'hard', 'believe', 'came', 'apes']"
2,"['@senmikelee', 'pulled', 'pocket', 'constitution', '!', 'bring', 'man', '!', '@tedcruz', 'mocked', ""mccain's"", 'wacko-birds', 'comment', '!', 'hahaha', '!', '!', '!', '#standtall']"
1,"['@sethmacfarlane', 'deep', 'pussy', 'tongue', '.', 'dial', '911', 'need', 'halp', '.']"
0,"['@sexwith_sockson', 'faggot']"
1,"['@seymourblanco', 'supposed', 'hang', 'w', 'week', 'nigger']"
1,"['@shainarakia', 'doubt', 'cause', 'bitch', 'aint', 'nothing', 'nigga', 'downfall']"
1,"['@shainarakia', 'great', 'thing', 'bitches', 'offer', '😂', '😂', '😂']"
1,"['@shakiyateniece', '@celebrity_ke', 'said', 'aint', 'tricking', 'hoes', '...', 'lls', '...', 'foolish']"
1,"['@sharea40ounce', 'bad', 'bitch', 'open', 'mouth']"
1,"['@sharea40ounce', 'trying', 'get', 'job', 'age', '50', 'real', 'bitch', 'let', 'alone', 'new', 'career', '.', 'work', '1.5', 'years', '.', 'homeless', '.']"
1,"['@sharpayydoll', 'cunt', 'nigger', 'fuck', 'balls', 'tits', 'cocksucker', 'piss', 'dick', 'kike', '.', ""can't"", 'take', 'swearing', ',', 'go', 'god', 'damn', 'internet', '.']"
1,"['@shawnharvey0', ""i'm"", 'finna', 'get', 'leg', 'dne', '&', 'hands', 'catch', 'hoe']"
1,"['@shawnirwin9', 'good', 'one', 'fag', 'boy', '.']"
0,"['@shawnirwin9', 'okay', 'closet', 'fag']"
1,"['@shawnieceqb', 'remember', 'time', 'hilfiger', 'wus', 'seen', 'polo', '...', 'said', 'aint', 'wan', 'niggers', 'wearing', 'ish', '...']"
1,"['@shawty_im_out', 'cunt']"
1,"['@shaylovesya', 'bitch', 'u', 'lame', 'fuk', 'lol']"
1,"['@sheanxiv', '😂', 'yea', 'ion', 'brussel', 'sprouts', '..', 'barely', 'cordon', 'bleu', 'wanted', 'try', 'something', 'dif', '..', 'get', 'tired', 'nigger', 'foods']"
2,"['@sheen300', 'ok', '.', 'reason', 'god', 'make', 'parasitic', 'worms', 'whose', 'sole', 'purpose', 'burrow', 'eye', 'small', 'african', 'child', '?']"
1,"['@shenellyb', 'lol', 'u', 'knw', 'dem', 'project', 'bitches', 'dem', 'light', 'brown', 'roaches', 'call', 'dem', 'water', 'bugs', '😂', '😂']"
2,"['@shepnewsteam', 'lmao', 'dude', ',', 'said', 'would', 'get', 'commitment', 'saudi', 'arabia', 'jordan', '!', 'crow', 'taste', '?', 'proof', 'full']"
1,"['@shesleslee', 'sure', '?', '. . .', 'lmao', 'pussy', '!']"
1,"['@shitter_gape', '@optimisticdoom', 'hey', '...', 'hoe', 'di', 'doe', '...', 'dat', 'funny', 'da', 'girl']"
1,"['@shmalec13', 'chad', 'reeds', 'fag', ""he's"", '5th', 'kinda', 'guy']"
0,"['@shmalec13', 'ya', 'fag']"
2,"['@shojoaie', 'bright', 'neon', 'yellow', 'gauntlet']"
1,"['@shotmoistboyce', 'fucking', 'many', 'hoes', '.']"
0,"['@shvkxir', '@rickiroma', '@baesongz', '@jayzoverrated', 'ahmed', 'retard', 'mikey', 'special', 'olympic', 'boxing']"
1,"['@sicilianinheels', '@y3lla', 'lol', ""that's"", 'basically', 'like', '""', 'got', 'many', 'hoes', '""', 'curve']"
1,"['@sidehoenextdoor', 'height', ',', 'yeah', '.', 'chunky', 'bitch']"
1,"['@sierrabell15', 'called', 'basic', 'bitch', ""i'm"", 'sure', 'feel']"
1,"['@silverbirdusa', 'retarded', '.', 'love', 'always', 'retarded', '.', '#sentimental']"
1,"['@simoncowell', 'little', 'bitch']"
1,"['@simonenicole3', 'follow', 'u', 'sexy', 'bitch']"
1,"['@simplyaj22', 'lebron', 'bitch', '#damian']"
1,"['@sinexderek', 'guys', 'pussies', '😏', '👏']"
2,"['@sisson11noah', 'bird', 'ground', 'still', 'alive', ""can't"", 'believe']"
1,"['@sisteena_', 'know', 'calling', 'fag', '?']"
1,"['@skinnykenny13', '@zaytovenn__', 'shiddd', 'add', 'turn', 'bitch', 'lmao']"
1,"['@skippylongdick', 'literally', 'confront', 'bitch', 'asses', '!', 'fo', 'reall', '.', 'trill', '.']"
0,"['@slimgirl_probz', 'das', 'calld', 'usen', 'yo', 'brain', 'retard', 'would', 'whoop', 'yo', 'ass', 'n', 'front', 'da', 'police']"
0,"['@slothng', 'guarantee', 'things', ':', 'white', '.', 'never', 'anywhere', 'near', 'real', 'ghetto', '.', ',', 'relative', 'pig', '.', '100', '%']"
1,"['@slowdollaz', 'photoshop', 'nig']"
1,"['@slumlord_laffy', 'bitch', '...', 'k', '?']"
1,"['@smilesbakedthis', 'guns', 'bad', 'bitch', '?', '😄']"
1,"['@smokee_smb', 'damn', 'got', 'called', 'hoe']"
1,"['@smokey_bahr', 'go', 'get', 'sum', 'bitch']"
1,"['@sotrippywhit', 'remember', 'african', 'bitch', 'used', 'work', 'cmi', '?', '!']"
1,"['@sotrippywhit', 'right', '!', 'bitches', 'like', '""', 'damn', 'hope', 'get', 'job', 'target', '""', 'bitch', 'better', '!', '!', '!', 'still', 'livin', 'ya', 'momma', 'ass', 'hoe']"
2,"['@sowavytee', 'hey', 'hun', '!']"
1,"['@softestmuffin', '@torahblaze', '@_tee13', 'billy', 'goat', 'hillbillies', 'sucking', '&', 'fucking', '.', 'disgraceful', 'brazzen', 'faced', 'unabashed', 'pig']"
0,"['@softestmuffin', '@_tee13', '@torahblaze', 'best', 'believe', 'aint', 'christian', 'slave', 'brainwash', 'black', 'spooks', 'miss', 'white', 'man', ',', 'unlike', 'yoself', ',', 'devil']"
0,"['@softestmuffin', '@_tee13', '@torahblaze', 'end', 'day', ',', 'call', 'yo', 'dumb', 'ass', 'monkey', ',', ""picka'nanny"", 'hoe', '.', 'u', 'luv', 'white', 'devils']"
1,"['@softestmuffin', '@_tee13', '@torahblaze', 'words', 'accustomed', 'niggers', 'muchyour', 'almighty', 'one', 'next', 'u', ',', 'yo', 'nigger']"
0,"['@softestmuffin', '@_tee13', '@torahblaze', 'convince', 'u', 'lame', ',', ',', 'nigger', 'liver', 'believes', 'cuz', 'nigger', 'whore']"
0,"['@soldier1eaodgrn', 'give', 'flying', 'fuck', 'teabagger', 'piece', 'human', 'garbage', 'like', 'thinks', '=)']"
0,"['@soldier1eaodgrn', 'teabagger', 'scum', 'wants', 'threaten', 'people', 'penis', 'extender', '.', 'danger', 'country', '.']"
1,"['@solyybee_', 'hahahah', 'reals', 'like', 'bitch', 'crazy', 'lol']"
2,"['@sonniejohnson', '72', '%', 'wedlock', 'births', 'lie', '?', 'latinos', '2nd', 'place', '.', '#', 'mostly', 'driven', 'illegal', 'aliens', 'w', '/', 'anchor', 'babies']"
1,"['@soopdevilles', '.', 'crushed', '""', 'got', 'exotic', 'bitch', '!', '""', 'dreams', '.']"
0,"['@sophiero3', 'medal', ':', '""', 'hate', 'fags', ',', 'kill', '""', 'medal', '.', 'thank', 'u', 'privilege', 'let', 'fags', 'live', '.']"
1,"['@southeastqueen', 'ignore', 'sorry', 'called', 'bitch', 'uncalled']"
1,"['@specialed24', 'gotta', 'turn', 'hoe', 'housewife']"
1,"['@sponkymusiclady', 'besides', ',', 'ur', 'imposter', 'idol', 'looks', 'nothing', 'like', 'word', 'god', 'described', 'saviour', 'israel', 'revelations', '.', 'envious', 'bitch', '!']"
2,"['@sportsgrind', '@rudyjay711', 'mock', 'done', 'simulator', 'check', 'pick', 'team', 'many', 'rounds', 'go']"
2,"['@stpaul_brandon', 'colored', 'lebanese']"
0,"['@stanleystinks', 'shame', '!', 'self-hating', 'kike', '.', 'jews', ""g-d's"", 'chosen', 'people', '.']"
0,"['@staristhefuture', 'call', '@gopblackchick', 'house', 'nigger', 'racist', '?', 'fathom', 'hypocrisy', 'statement', '.']"
1,"['@starlavafox', 'bitch', 'like', ""can't"", 'bitch']"
1,"['@starstunnatbgh', 'facts', '😂', '...', 'idc', 'iont', 'bitches', ""i'm"", 'good', 'lol']"
2,"['@starbuckssanae', 'sure', ',', 'slant', '?', ""they're"", 'plagiarists', ',', 'idea', '.']"
0,"['@starkfreeordie', '...', 'fuckin', ""'"", 'want', '>', ""i'm"", 'tired', 'bullshit', 'faggot', 'ass', ',', 'closet', 'racist', ',', 'wannabe-commune-without-railroad', 'state', '>', '#cali']"
2,"['@starkfreeordie', '...', 'honestly', '.', ""that's"", ""i'm"", 'retarded', 'stuck', 'artist', 'hoping', 'fair', '""', 'dealer', '/', 'manager', '""', 'situation', '...']"
1,"['@staygetnutty', 'u', 'bitch', 'boy']"
1,"['@staydelusional', 'texted', 'u', 'fag']"
1,"['@steezhoe', ""that's"", 'lil', 'nigga', 'middle', '.', 'locked', 'wid', 'bitch']"
1,"['@steezhoe', 'nigga', 'bitch', 'man', '!']"
1,"['@stephdamartian', 'made', 'endearing', 'names', 'us', 'like', 'nigger', 'spook', '&', 'monkey']"
1,"['@stephanieschall', '@reinhard96', 'ooo', 'logan', 'pulling', 'bitches']"
1,"['@stephenstone4', 'bad', 'little', 'bitch']"
2,"['@stephicans', 'mhmm', 'tweet', 'bird', '🐥']"
1,"['@stephyrae7', 'lmao', '.', ""let's"", 'hangout', 'weekend', 'hoe']"
1,"['@stephyrae7', ""i'm"", 'pimping', 'guys', 'park', 'playing', 'bitch', 'volleyball', '.', '#hairychestsdoee']"
1,"['@stephyrae7', 'never', 'happen', 'faggot', '.', 'got', 'complemented', 'today', 'golf', '@gabrielaangela4', 'several', 'times', '.', ';)']"
0,"['@stephyrae7', 'faggot', '.']"
1,"['@stephyrae7', 'hii', 'fag', '.', ':)']"
0,"['@stephyrae7', 'biggest', 'faggot', 'world']"
1,"['@stephyrae7', 'hoe']"
0,"['@sterm26', '@realjameswoods', 'like', 'call', 'someone', 'nigger', '!', ""they're"", 'black', ',', 'act', '.', 'like', 'nigger', '!']"
1,"['@stevemartintogo', 'careful', ',', 'might', 'try', 'queer', 'ya', '!']"
1,"['@stevestockmantx', '@toddstarnes', 'oh', 'see', '.', 'part', 'giant', 'govt', 'take', 'eh', '.', 'stockboy', 'joke', 'representative', '.', '#dumb', 'teabagger']"
1,"['@stevestockmantx', 'bullshit', '..', 'guess', 'poor', 'money', '..', 'tax', 'money', 'movers', 'rate', 'working', 'people', '..', 'teabaggers', 'traitors']"
1,"['@stevestockmantx', 'didnt', 'propose', 'brilliant', 'idea', 'college', 'students', 'packing', 'heat', '?', 'savant', '!', '#dumbass', 'teabaggers']"
0,"['@stevestockmantx', 'hes', 'friggin', 'idiot', 'say', 'anything', 'redneck', 'teabagger', 'constituants', 'buy', '.', 'love', 'stupid', 'people']"
1,"['@stevestockmantx', 'hey', 'turd', 'cutter', '...', 'stop', 'tweeting', 'juvenile', 'shit', 'job', '...', '#idiot', 'teabagger']"
1,"['@stevestockmantx', 'stockboy', 'u', 'talk', '.', 'u', 'tweet', 'lies', 'childish', 'shit', 'obama.youre', 'unqualified', '.', 'appeal', 'dumb', 'rednecks']"
1,"['@stevestockmantx', 'teabagger', 'dunces', 'want', 'eliminate', 'education', 'together', 'groom', 'teabag', 'voters', '.', 'lol', '.', '#thedumbestteabagger']"
1,"['@steveworks4you', '...', 'lazy', 'redneck', '.', 'get', 'back', 'work', 'governing', '.', 'stay', 'twitter', 'lying', 'bullshit', '...', '#stockmantheliar']"
1,"['@steveworks4you', '..', 'much', 'knob', 'gobble', 'one', 'day', '?', 'youre', 'head', '.', 'blockhead', '.']"
2,"['@steveworks4you', '..', 'white', 'conservative', 'teabaggers', '.', 'make', 'world', 'go', 'round', '.', 'please', 'rulers', '...', 'stockboy']"
2,"['@steveworks4you', '@teaparty', '...', 'anti', 'american', 'republicans', 'teabaggers', 'stop', 'forcing', 'ur', 'religion', 'rest', 'us', '.', 'stockman', 'u', 'dont', 'pray.liar']"
1,"['@steveworks4you', '@tedcruz', 'ted', 'cruz', '..', 'leader', '..', 'lol', 'lol', 'lol', 'lol', 'lol', 'omg', 'lol', 'lol', 'lol', 'lol', 'lol', 'funny', 'ass', 'redneck', '...', 'lol', 'lol', 'lol', 'lol', '#lol']"
1,"['@steveworks4you', 'friggin', 'red', 'state', 'pussy', 'republican', '.', 'parent', '!', '→', '→', '→', '★']"
1,"['@steveworks4you', 'golly', 'wompers', 'dad', 'gum', 'son', 'lyin', 'cheatin', 'scoundrels', 'fucking', '!', 'man', 'ya', 'chicken', 'shit', 'pussy', 'republican']"
2,"['@steveworks4you', 'stockboy', '...', 'everyone', 'mocks', '.']"
1,"['@steveworks4you', 'bush', 'took', '3', 'times', 'many', 'vacations', '..', 'republican', 'teabaggers', 'pusses', '...', 'wah']"
2,"['@steveworks4you', 'pay', 'taxes', 'teabaggers']"
2,"['@steveworks4you', 'havent', 'evolved', 'human', '.', 'typical', 'meathead', 'redneck', '.', 'pity', '.', 'dont', 'know', 'freedom', '...']"
2,"['@steve_wojtkiw', '@emmalouisasuttl', 'wise', 'decision', ',', 'alfie', 'must', 'right', 'mong', '.']"
1,"['@stevenlevandows', 'tf', '?', 'get', 'bitch', 'stat']"
0,"['@steven_ratata', 'bye', 'youre', 'queer']"
1,"['@steven_ratata', 'boots', 'get', 'bitches']"
1,"['@stillmatic_12', '@mike_ray7', 'retard']"
1,"['@stonisnipezz', 'ever', 'fav', ',', 'fuckin', 'cunt']"
1,"['@stonisnipezz', 'people', 'bitch', 'lose', 'hour', 'sleep', 'today', 'evens', 'get', 'daylight']"
0,"['@stonisnipezz', 'joke', 'right', '?', 'like', 'ugh', 'wish', 'jap', 'tweeting', 'gook', 'shit', 'jerkin', 'hentai', '.']"
2,"['@strangleme', 'looks', 'like', 'less-squinty-eyed', '@mikelreparaz', '.', 'hmm', '...']"
2,"['@strangleme', 'mother', 'looks', 'like', 'tough-as-nails', 'bird', '...', 'see', 'got', '1/2', '.', 'nice', 'food', ',', '!']"
1,"['@striveforlight', 'report', 'bitch', '?', 'need', 'read', 'twitter', 'rules', 'guidelines', '.', ""ain't"", 'facebook', 'cunt', '.']"
1,"['@studlydubly', 'eat', 'pussy', '!']"
2,"['@stunningstina', 'tortillas', 'trash', 'though', '.']"
1,"['@stunningvisual', 'yes', 'hoe', '.', 'always', 'camera', '!']"
1,"['@stvtch_', '@iambjraps', '@cheffin_curry', '@girltimeusa', '@lilbthebasedgod', 'bitch', 'look', 'like', 'shamu', 'go', 'back', 'seaword']"
2,"['@sususudafed', 'eat', 'dat', 'chicken', 'love', 'box', 'baby', '.', 'lovin', 'white', 'woman', 'eatin', 'chicken', '.', 'colored', 'mans', 'dream']"
1,"['@suckmybenjamin', '😂', '😂', 'dem', 'hoes', 'twatchin', 'right', 'nie', 'dey', 'need', 'uh', 'answer']"
1,"['@sugarshai2', 'room', 'temp', 'cus', 'sensitive', 'bitch', 'teeth', '.', '(', '.', '_', '.', ')']"
2,"['@sugarshai2', 'youtube', 'bear', 'vs', 'monkey', 'bike', 'race', '!']"
1,"['@sunkissedsexii', 'bitch', 'trying', 'turn', 'shit', 'like', 'facebook']"
2,"['@sunyhd', 'abouta', 'get', 'crayons', 'animal', 'crackers', '8:', '30pm', '😂', '😂']"
1,"['@superdickrikki', ""i'm"", 'highly', 'upset', 'dat', 'des', 'bitches', 'tryanna', 'clown', 'media', 'sight', 'bitch', ""ain't"", 'going']"
1,"['@superheroreport', '""', ""i'm"", 'going', 'show', 'bitches', 'done', '.', '""', 'http://t.co/rf5dtvqwi6']"
2,"['@susannewhite', ""they're"", 'goooood', '.', 'want', 'like', 'savoury', 'salty', 'cheesy', 'cracker']"
1,"['@swaggyb20', 'johans', 'free', 'agent', 'harveys', 'hurt', 'retard', '.', 'valverde', '*', '#ignorance']"
1,"['@swagishsternes', 'yea', 'listen', 'hoe', 'wake']"
1,"['@swagner_813', 'come', 'see', '.', 'anyone', 'named', '""', 'swagner', '""', 'obviously', 'pussy']"
1,"['@swagner_813', 'thanks', 'ya', 'fucking', 'hoser']"
2,"['@swamper60', '""', 'happy', 'happy', 'helloween', ',', 'helloween', 'whoa', 'oh', 'whoa', 'ho', '""', '@helloweenorg', 'http://t.co/tw0jeexqty']"
2,"['@swanny_9', 'birds', '?', 'port', 'birds', '?']"
0,"['@sweetkixx', 'u', 'see', 'lame', 'pic', 'ofmine', 'due', 'infatuation', 'niggers', '.', 'im', 'hebrew', 'fite', 'children', 'satan', 'streets']"
1,"['@swishas_erbs', 'bitch', 'linda', 'kod']"
0,"['@sydneesmalling', 'fuck', 'miley', 'tranny', 'looking', 'damn', 'ass', 'nigga']"
1,"['@sydneysantana_', 'say', 'hoe', 'sparked', 'many', 'blunt', 'since', 'left']"
1,"['@sylviaobell', 'girl', ""that's"", 'hos', 'need', 'care', '😂']"
1,"['@tb12fan', ""that's"", 'thought', 'pussy']"
2,"['@tg_hawks', '#yellow', '🌝']"
1,"['@thedingojohnson', '@killall_simps', 'ur', 'blind', 'bitch', '.', 'dude', 'video', 'way', 'skinnier', '.']"
2,"['@thehermancain', '@redskins', ""i'm"", 'liberal', '&', 'support', 'changing', 'name', '.', 'transcends', 'standard', 'political', 'grandstanding', '.']"
2,"['@thehermancain', 'send', 'one', 'teabagger', 'friends', 'https://t.co/hsadkzcain', 'watch', 'heads', 'explode']"
0,"['@theracistdoctor', 'one', 'less', 'little', 'nigger', 'would', 'grow', 'big', 'nigger', '.']"
1,"['@thealexflores10', 'bitch', 'answer', 'calls']"
1,"['@thedrewm3', 'bitch', 'smd']"
2,"['@thygoat', '@itsvinnydoe_', 'crackers', 'leave', 'parched', 'asf']"
2,"['@tmz', '@britneyspears', 'mickey', 'mouse', 'ears', 'hat', '...', 'tail', 'matter', '.']"
2,"['@tmark617', 'feel', 'way', 'new', 'england', 'patriots', '&', 'new', 'york', 'yankees', '.', 'unlike', 'u', ',', ""i've"", 'worked', 'boston', '&', 'nyc', '.', 'texas', 'prison', 'upgrade']"
2,"['@tnkidsfoodporn', '@oreo', '...', '😒']"
2,"['@tobinsupreme', 'trash']"
2,"['@toddie_soplayer', 'well', 'since', 'blood', 'get', 'g', 'pass', 'time', 'tell', 'wop', 'lyric', 'situation']"
1,"['@tonycranshaw22', 'bitch', 'bouta', 'zooted']"
1,"['@truesmokeryfb', 'im', 'coolin', 'know', 'ole', 'shit', 'different', 'day', 'nig']"
1,"['@trob_waddup', '@jordan__grimes', '@_turndowndre', '@kushdaddycorr', 'lmao', 'pussy']"
1,"['@trob_waddup', ""let's"", 'go', 'right', 'bitch', 'knocked', 'last', 'time', ""let's"", 'fight', 'right']"
2,"['@ttukingsbury', 'morphing', 'charlie', 'weis', 'never', 'cease', 'disturbing', '.']"
1,"['@t_flye', 'killed', 'hoe', 'though']"
1,"['@t_flye', 'lmaoooo', 'know', 'taylor', 'brazil', 'eating', 'overseas', 'pussy']"
1,"['@t_flye', 'lmaooooo', 'bro', 'still', 'got', 'shit', 'hoe', 'boxing', 'come', 'back', 'nigga']"
1,"['@t_flye', 'hoe', ""i'm"", 'rolling', '😂', '😂', '😂']"
1,"['@t_flye', 'got', 'hoe']"
1,"['@t_kelllz', '..', 'pushed', 'stepped', 'back', 'lolol', '.', 'pussy', 'shit']"
1,"['@tabather_s', 'cunt', ',', 'welcome', 'twitter']"
1,"['@tae_rhodes', '@thereal_2raw', 'gay', ',', 'gabrielle', 'bad', 'fuck', '.', 'even', 'though', 'bitch', 'bad', ""can't"", 'cheat', 'dime', '..', 'foh', 'lol']"
1,"['@takingbacksunda', '@nycgreenfield', '@lsarsour', ""that's"", 'resist', ',', 'worthless', 'retard', '.', 'need', 'dictionary', '?']"
